Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,ARKQ,BOTZ,GOOGL,MSFT,NVDA,ARKQ,BOTZ,GOOGL,MSFT,NVDA,ARKQ,BOTZ,GOOGL,MSFT,NVDA,ARKQ,BOTZ,GOOGL,MSFT,NVDA,ARKQ,BOTZ,GOOGL,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,18.187538146972656,,26.626697540283203,39.94303894042969,0.5324190855026245,18.187538146972656,,27.067093078506822,41.2290198530076,0.5386828448556701,18.187538146972656,,26.485373014101036,39.71864128798003,0.5254325802674369,18.187538146972656,,27.00289918064517,41.05640450138879,0.5336236236806746,700,,39034000,52433000,316484000
2015-05-07,18.19686508178711,,26.97304344177246,40.30552291870117,0.5418149828910828,18.215519393792743,,27.1302925929157,40.64212097182645,0.5435013716074583,18.19686508178711,,26.545588395735784,39.83946255636003,0.5285647119845944,18.215519393792743,,26.66750498875076,39.93440114413656,0.5302511007009699,700,,31844000,32971700,534564000
2015-05-08,18.32744026184082,,27.3169002532959,41.21174621582031,0.5018231868743896,18.32744026184082,,27.50848346960538,41.41025266114803,0.5261554857869312,18.32744026184082,,27.271119600060963,41.013239770492596,0.49363214097596086,18.32744026184082,,27.312919574528486,41.039130913511805,0.5061596634829445,100,,28226000,35364900,1146552000
2015-05-11,18.420711517333984,,27.15915298461914,40.883785247802734,0.4970049262046814,18.43003867335118,,27.536848583336,41.34984566498329,0.5020641489999751,18.383402893265202,,27.150196932215003,40.883785247802734,0.49098211850896817,18.411384361316788,,27.29400820268659,41.039138720196256,0.4948366878638412,900,,21858000,24609400,544144000
2015-05-12,18.38340187072754,,26.808332443237305,40.86653137207031,0.5018231868743896,18.38340187072754,,27.018826260021466,41.15134722457784,0.5059187098236041,18.38340187072754,,26.62271929286661,40.0638727052855,0.49315029109557773,18.38340187072754,,27.011360351651575,40.43499459605113,0.49339124475491825,100,,35282000,29928300,388800000
2015-05-13,18.458019256591797,,26.84615135192871,41.10819625854492,0.5047141313552856,18.458019256591797,,27.062615234700797,41.70371585394269,0.5092915038227956,18.458019256591797,,26.820771440038516,41.0564106575851,0.4998958626857888,18.458019256591797,,26.894917988911445,41.59151536471199,0.5054368773995395,200,,24238000,34184600,308524000
2015-05-14,18.644559860229492,,27.32933807373047,42.04893493652344,0.5129053592681885,18.644559860229492,,27.35372328904799,42.13524095513418,0.5155554481870006,18.644559860229492,,26.995932992186955,41.45341221407316,0.5049552073883796,18.644559860229492,,27.06908294332043,41.45341221407316,0.5061598037038967,200,,31736000,32980900,293052000
2015-05-15,18.58393096923828,,27.19448471069336,41.68643569946289,0.5131462812423706,18.58393096923828,,27.399008457196775,42.212910888318426,0.5174827013456176,18.569941125700982,,26.99593482981566,41.47066739533279,0.5100143999417938,18.569941125700982,,27.38855846346637,42.17838716949048,0.515073566301967,1000,,33440000,28642700,215824000
2015-05-18,18.681867599487305,,27.203441619873047,41.4361457824707,0.5124233961105347,18.681867599487305,,27.2865442189664,41.617393669347706,0.5155552765623219,18.58393334528589,,26.983492514117902,41.09091845373441,0.5095324118663327,18.58393334528589,,27.061619739456773,41.41025463821536,0.5119415462570694,500,,26706000,24136500,324972000
2015-05-19,18.691192626953125,,27.33332061767578,41.331905364990234,0.5092285871505737,18.70518247068554,,27.538339799270926,41.53170189605086,0.5147952496819884,18.644556849556732,,27.225834704141324,40.98443111998741,0.5082604267679423,18.66321116051529,,27.26962406629827,41.31453132136409,0.513100997864463,1000,,47126000,28574800,253808000
2015-05-20,18.555952072143555,,27.494050979614258,41.331905364990234,0.5092285871505737,18.67253885051243,,27.671203511828054,41.63594284404771,0.5155213411168824,18.552221565639655,,27.12531334548336,41.06261265942505,0.508744506959258,18.67253885051243,,27.414929062239086,41.1668536074219,0.509470598394152,3600,,30840000,25047900,196824000
2015-05-21,18.784460067749023,,27.70802879333496,41.19292449951172,0.5055981874465942,18.784460067749023,,27.747839375905357,41.34928762197702,0.5116489308571024,18.742488758821192,,27.334315776425097,40.83676479028763,0.505114107200254,18.742488758821192,,27.37910173268026,41.07130947398558,0.5094706563048196,700,,34170000,22410700,239692000
2015-05-22,18.756481170654297,,27.594074249267578,40.74120330810547,0.50487220287323,18.756481170654297,,27.779190045929607,41.1321077123675,0.5087446725517374,18.719172548271096,,27.549288291899224,40.671707129897,0.5036620885572964,18.719172548271096,,27.591088265673275,41.08867425786729,0.5068084665645727,3400,,24266000,25720600,212592000
2015-05-26,18.579267501831055,,27.229320526123047,40.471927642822266,0.5017257928848267,18.75647988808743,,27.534858987199435,40.723846424344806,0.505840273623419,18.579267501831055,,27.01932405344371,40.12445323287659,0.4978533234531591,18.75647988808743,,27.497537037826792,40.68041295154199,0.5024518845097753,700,,37474000,29581900,259732000
2015-05-27,18.738758087158203,,27.580636978149414,41.35797882080078,0.5285908579826355,18.738758087158203,,27.632389595385217,41.4969679032576,0.5310111434688354,18.560613515987455,,27.198962612456,40.497981594888444,0.5034198427628309,18.560613515987455,,27.303462541988,40.67171877639974,0.505114036832755,4600,,34844000,27335600,432332000
2015-05-28,18.803115844726562,,27.5771541595459,41.218990325927734,0.5358516573905945,18.803115844726562,,27.655778731057346,41.71413914634865,0.5375458512801424,18.73596138940965,,27.40895957410926,41.166868176602996,0.5276226991544609,18.739691895987296,,27.557748114142544,41.26242379348443,0.5285908017050381,1000,,23544000,19283700,327656000
2015-05-29,18.70984649658203,,27.136262893676758,40.70645523071289,0.5356098413467407,18.763943290640245,,27.565211854338155,41.323218900569714,0.5392402416603036,18.70984649658203,,27.122329569616472,40.47191059983209,0.5348837497431936,18.763943290640245,,27.5283872557761,41.20160390243008,0.5358518526465322,1400,,43446000,36519600,335168000
2015-06-01,18.793787002563477,,27.329837799072266,41.027870178222656,0.541660487651825,18.793787002563477,,27.397513131980475,41.49695947894485,0.5469851397820675,18.793787002563477,,27.049677372775,40.497973373380226,0.5356098016759826,18.793787002563477,,27.305951829141996,40.88019575786221,0.5389981904387878,100,,33210000,28837300,372660000
2015-06-02,18.784460067749023,,27.56570816040039,40.75857925415039,0.5310111045837402,18.848816193369895,,27.8065572371483,41.13211297541588,0.5411763259630598,18.784460067749023,,27.19746788351159,40.49797518004346,0.5305270244402855,18.848816193369895,,27.241259142449287,40.76726793441829,0.5382719605106389,400,,31842000,21498300,224304000
2015-06-03,18.933692932128906,,27.63239097595215,40.6977653503418,0.5252024531364441,18.956077751114467,,27.766748848465934,41.47089539839338,0.5365777887893257,18.915040398785223,,27.47613842137767,40.671705941155366,0.5242342928094346,18.956077751114467,,27.622935677586938,41.14948055421371,0.5324633093640806,2000,,26710000,28002200,250788000
2015-06-04,18.71917152404785,,27.4532470703125,40.272117614746094,0.5346417427062988,18.89638391272579,,27.66573216866478,40.967062889604776,0.5363359372266929,18.700517213876925,,27.32535851291281,40.133128559774356,0.5220562317500305,18.89638391272579,,27.47763038835437,40.64565132131272,0.5220562317500305,1600,,26866000,27745500,323712000
2015-06-05,18.71917152404785,,27.345762252807617,40.080997467041016,0.5387561917304993,18.71917152404785,,27.53485873583574,40.41109764151169,0.5411764777181549,18.597922065882695,,27.23877367799511,39.82039346141037,0.5273807956547653,18.597922065882695,,27.468675441344192,40.228675168946204,0.5329474591967901,300,,24396000,25438100,313320000
2015-06-08,18.705183029174805,,27.044700622558594,39.72484588623047,0.5264127850532532,18.777000171639223,,27.36268034919054,40.33292423100129,0.5406924921941603,18.70145252266631,,27.018326016136143,39.672723749103696,0.520362097875829,18.756481496355978,,27.34974171975514,40.219994590773474,0.5370620914285418,1400,,27336000,22121600,342812000
2015-06-09,18.70052146911621,,26.979013442993164,39.65534973144531,0.5290749669075012,18.737830097947516,,27.11237661337963,39.90726508895089,0.5329473777324926,18.69119609088172,,26.814300293830343,39.49029796776636,0.5259285898340751,18.737830097947516,,27.041713400545866,39.75090200428668,0.5268966925403229,1700,,30016000,24406100,256888000
2015-06-10,18.85907745361328,,27.498531341552734,40.48929214477539,0.519635796546936,18.85907745361328,,27.607013856805626,40.68040335654563,0.526170561452095,18.80311629566035,,27.125814895529622,39.69010251590411,0.5167314309427959,18.84042492027773,,27.15517358841303,39.776972754781845,0.5227821733833691,500,,30316000,28417400,529460000
2015-06-11,18.857213973999023,,27.371139526367188,40.34160614013672,0.5252024531364441,18.87773265111684,,27.60949997203479,40.75857326014019,0.5288328523981844,18.857213973999023,,27.3278456140786,40.07231673912454,0.5196357909248405,18.87773265111684,,27.59258066479455,40.53271731279835,0.5196357909248405,400,,25872000,27347800,283052000
2015-06-12,18.73969078063965,,27.24325180053711,39.9333381652832,0.5109228491783142,18.765807883074924,,27.31192182835453,40.36767944334367,0.5249604841425118,18.73036540423711,,27.15168859965879,39.87253065145561,0.5097126773912425,18.765807883074924,,27.22732718786647,40.15050880431344,0.5218141067411256,900,,25468000,23931000,323728000
2015-06-15,18.60725212097168,,27.020814895629883,39.50767517089844,0.5099547505378723,18.66321328123326,,27.07306486312081,39.655352902115695,0.5123750364276245,18.60725212097168,,26.832217665106416,39.10808206203354,0.5043880872210256,18.66321328123326,,27.00737891852177,39.48161575929084,0.5082604984812952,200,,27150000,33254500,306548000
2015-06-16,18.723838806152344,,27.11387062072754,39.81171417236328,0.516247570514679,18.723838806152344,,27.2044372326442,40.16787380761826,0.5169736622247747,18.68186749144396,,26.94965670546712,39.351310267940825,0.5039041268514132,18.68186749144396,,27.094464574330054,39.39474372321383,0.5089867111179024,500,,32526000,27070300,256892000
2015-06-17,18.85907745361328,,27.1999568939209,39.9333381652832,0.5222980380058289,18.877731765921972,,27.28753751472937,40.02020509539091,0.5252024033029671,18.85907745361328,,26.961596449742533,39.40344127584767,0.5147951712604224,18.877731765921972,,27.141237615609164,39.72485289375935,0.5160052849981297,300,,24440000,28704100,233544000
2015-06-18,19.04095458984375,,27.676679611206055,40.58484649658203,0.5310111045837402,19.04095458984375,,27.729924273741336,40.654339371776096,0.5343994924754623,18.998983276063363,,27.26962531457906,40.107068481919846,0.525202431383052,18.998983276063363,,27.26962531457906,40.1505052568969,0.5266546141092624,2200,,41192000,32658300,299404000
2015-06-19,19.026962280273438,,27.743362426757812,40.046268463134766,0.5293170809745789,19.036289436218873,,27.762770372583198,40.68040970778498,0.5353677673420567,19.026962280273438,,27.481615221551948,39.9507161560923,0.5244765087989277,19.036289436218873,,27.693601091481344,40.64566160680884,0.5310112754656395,5700,,59290000,63837000,355656000
2015-06-22,19.129560470581055,,27.850845336914062,40.159183502197266,0.5271390080451965,19.129560470581055,,28.14593567999445,40.58483929966174,0.5331897544338997,19.089453519489503,,27.81252869528142,40.09837600452521,0.519152055126457,19.089453519489503,,27.837411258497703,40.24605372298598,0.5302853869346511,300,,34752000,20318100,514236000
2015-06-23,19.194847106933594,,28.035463333129883,39.8812141418457,0.5135849714279175,19.194847106933594,,28.110604572572235,40.20262574462928,0.5322211605099567,19.16686563971307,,27.724947628160667,39.62929541712523,0.5094704926205177,19.16686563971307,,27.8563195111651,40.07232535560066,0.5281066817025569,2500,,31396000,25896500,414064000
2015-06-24,18.959810256958008,,27.795608520507812,39.64665985107422,0.5085024237632751,18.959810256958008,,27.99814096133968,40.17655658707289,0.5155212681713209,18.959810256958008,,27.708027899261246,39.568478311111136,0.506082138557482,18.959810256958008,,27.990179604391717,39.672719259808574,0.5128589140520426,100,,28924000,34890900,253368000
2015-06-25,19.026962280273438,,27.764759063720703,39.65534973144531,0.5123751163482666,19.026962280273438,,28.023024829260727,40.01150935456711,0.5155214942661355,19.02509791646821,,27.740375744291057,39.5250460563051,0.5085026467797991,19.02509791646821,,27.881700286775892,39.985446631283,0.5085026467797991,700,,26684000,20616000,350460000
2015-06-26,18.90571403503418,,27.521421432495117,39.316566467285156,0.5019678473472595,18.98032950845574,,27.866770459319735,40.20262296930776,0.508744683861344,18.849751095738103,,27.461210108334733,39.11676990022524,0.49978962998932097,18.961675195357046,,27.85233978728508,39.655355408397796,0.5082606035017025,800,,43676000,49835300,421296000
2015-06-29,18.34609603881836,,26.933732986450195,38.54344177246094,0.48696213960647583,18.448692975982105,,27.41393726250906,39.29050925606068,0.5012418475929737,18.34609603881836,,26.88347240662733,38.534756405476166,0.48623604786951974,18.448692975982105,,27.207424119821837,39.12546077326383,0.4961592054342811,2300,,37756000,34081700,391724000
2015-06-30,18.430038452148438,,26.873519897460938,38.35232925415039,0.48671984672546387,18.45801991986418,,27.165125016021655,38.84747795664477,0.4920444977797153,18.41138414033794,,26.84863733383414,38.16990343184164,0.48333145864737503,18.45801991986418,,27.12481708528841,38.83878927694606,0.48986622357059106,1000,,34510000,35945400,315916000
2015-07-01,18.49532699584961,,27.03574562072754,38.612937927246094,0.49373874068260193,18.635230778232057,,27.16064819887811,39.29050921929046,0.5058401690906731,18.452423501327306,,26.859587768668284,38.308897062891255,0.48938224953736126,18.635230778232057,,27.053659624648734,38.621623294222736,0.4988213810069055,1300,,30760000,28343900,302892000
2015-07-02,18.58859634399414,,27.236783981323242,38.56949996948242,0.49422284960746765,18.58859634399414,,27.26962600527615,38.87353748464026,0.49736922694673935,18.550355538887224,,27.049179543126495,38.27414782028893,0.49107647226819595,18.550355538887224,,27.10740147923768,38.63899283847834,0.4934967580903922,400,,28124000,21752000,145764000
2015-07-06,18.439367294311523,,27.15119171142578,38.5608024597168,0.48817214369773865,18.484136935161608,,27.298488211733517,38.63898399053464,0.49688518486775096,18.431904501521007,,26.97602856217781,38.178583483362665,0.4845417435376661,18.484136935161608,,26.983492571962074,38.187268847338146,0.4901084071267248,900,,25614000,23034000,214776000
2015-07-07,18.3880672454834,,27.370641708374023,38.482627868652344,0.47897499799728394,18.390865570168327,,27.41891099671103,38.64767963778771,0.4872039868238253,18.178210683844892,,26.86406475288439,37.631319553870696,0.4637271920661789,18.196864995762336,,27.241261108830788,38.51737595833981,0.48526778131365733,3900,,33578000,36435800,594252000
2015-07-08,17.981412887573242,,26.95612335205078,38.43052291870117,0.4755867123603821,18.09893363668234,,27.283558376361366,39.003853350437026,0.4792171417552445,17.981412887573242,,26.931242686603664,38.24809703887867,0.47171424279836033,18.09893363668234,,27.15019709839373,38.60425680232425,0.4763128040097722,1600,,27662000,39785900,332492000
2015-07-09,18.206193923950195,,27.102922439575195,38.673736572265625,0.4697779417037964,18.206193923950195,,27.31341624767384,39.28181484782603,0.4852678177653426,18.206193923950195,,27.101430396926684,38.65636252853418,0.4668736043682985,18.206193923950195,,27.30197155921598,38.87353310453718,0.48308954312465613,100,,29766000,32424700,357588000
2015-07-10,18.206193923950195,,27.67319679260254,38.75193786621094,0.4780069887638092,18.206193923950195,,27.831440638745956,39.21233866162618,0.4823635097182001,18.206193923950195,,27.46867494538992,38.717189761034994,0.4746185707539108,18.206193923950195,,27.55376693751133,39.099408976685226,0.47582871386057,100,,43436000,25465800,216708000
2015-07-13,18.458019256591797,,28.450481414794922,39.55979537963867,0.481153279542923,18.458019256591797,,28.506214715617183,39.629288245125146,0.4838155765845565,18.336768013153712,,27.802080648614307,39.047272655855096,0.4780069022645541,18.355422324293883,,27.842388581504633,39.0733320661925,0.48284747381525017,1800,,41792000,28178300,212472000
2015-07-14,18.635229110717773,,29.070018768310547,39.629302978515625,0.48139533400535583,18.635229110717773,,29.345203837795456,39.92465522259974,0.482363465713616,18.58766293192738,,28.571900496831322,39.36001346821873,0.4751026077360469,18.58766293192738,,28.588322458091987,39.48162851335429,0.4818794142855284,1100,,74832000,22880300,249216000
2015-07-15,18.467344284057617,,29.05906867980957,39.75090789794922,0.4780069887638092,18.625902367805423,,29.294443141959814,39.86383754556356,0.4833316126626925,18.467344284057617,,28.872460850985455,39.46424440940278,0.4736504678094184,18.579268369809654,,29.04812133942842,39.6814150243285,0.4801852348149609,600,,41466000,26629600,265732000
2015-07-16,18.60725212097168,,29.945831298828125,40.53272247314453,0.48865607380867004,18.60725212097168,,30.081183865080128,40.55878188591242,0.48865607380867004,18.562482481173127,,29.25612793990252,39.93333278315941,0.479216943966615,18.562482481173127,,29.334752513084457,39.96807756226308,0.4809111378812168,400,,112642000,26271700,282848000
2015-07-17,18.615644454956055,,34.814552307128906,40.497962951660156,0.48575183749198914,18.63429876717091,,34.982750691769915,40.63695197013341,0.4874460318568008,18.615644454956055,,33.738698445214034,40.18523683165544,0.4794590825917357,18.63429876717091,,33.838221106320034,40.437155463188084,0.4869620092978076,400,,257162000,29467100,220372000
2015-07-20,18.625904083251953,,34.47716522216797,40.75857925415039,0.4767967164516449,18.625904083251953,,34.7239862854627,40.941005088409774,0.48768803031226604,18.57927008096119,,33.92630155084864,40.34161207282718,0.47558657367291807,18.57927008096119,,34.28508655891703,40.524037907086566,0.4857517672438075,300,,102436000,30631900,188412000
2015-07-21,18.541961669921875,,34.60206985473633,41.07130813598633,0.47897499799728394,18.541961669921875,,35.11212822158671,41.114744912625675,0.4857518038391175,18.467346198011708,,34.044733100099094,40.37636278864729,0.47582862076513815,18.467346198011708,,34.08105845257196,40.636966879679335,0.47582862076513815,600,,75604000,42781900,149720000
2015-07-22,18.439367294311523,,34.589630126953125,39.55979537963867,0.4697779417037964,18.466414803629043,,35.49679206373427,40.76726332708805,0.4755866452268762,18.439367294311523,,34.41645826483314,39.264443245360674,0.4639692670328006,18.466414803629043,,34.53588621885301,39.472925155580306,0.4755866452268762,600,,83100000,59152400,356472000
2015-07-23,18.55315589904785,,33.57597732543945,40.054954528808594,0.4755867123603821,18.55315589904785,,34.63790174314804,40.159195511166565,0.48260553098294745,18.55315589904785,,33.41972286271535,39.177583262159146,0.4697780080173494,18.55315589904785,,34.42790336871215,39.3252610247806,0.4707461398338989,100,,76232000,33934000,169916000
2015-07-24,18.401123046875,,32.582725524902344,39.90727615356445,0.4700199365615845,18.401123046875,,33.728249919772345,40.23737645868522,0.47945903920574134,18.401123046875,,32.50360549497774,39.78566112372023,0.4680837022404012,18.401123046875,,33.6774938890592,39.88121673681527,0.4789749878384658,200,,82622000,32333200,188844000
2015-07-27,18.318115234375,,32.756893157958984,39.39475631713867,0.4673576056957245,18.318115234375,,33.194798189116966,39.9680867258042,0.4726822283821808,18.252826918895877,,32.42248956996989,39.30788937882259,0.4620329830092681,18.256557425641375,,32.423484265080674,39.907279206230676,0.4659054227575632,1900,,58382000,39701400,192420000
2015-07-28,18.37407684326172,,32.8260612487793,39.38606262207031,0.47752290964126587,18.37407684326172,,33.04700504487811,39.64666669568467,0.48066925845472497,18.331171571359423,,32.515048193304445,38.908287934817224,0.4637272559424983,18.333969895959402,,32.93056117983332,39.594547869218154,0.4685678280888488,300,,34364000,34328900,198308000
2015-07-29,18.4113826751709,,32.91413497924805,40.2113151550293,0.483331561088562,18.4113826751709,,33.00868415627891,40.63696773951042,0.4872040301574929,18.346094368002856,,32.48667808914678,39.316569894747765,0.4746185201095096,18.346094368002856,,32.95543760119307,39.4381882326461,0.47655475464397506,1100,,36756000,40945900,232680000
2015-07-30,18.275209426879883,,33.06989288330078,40.723838806152344,0.4845416843891144,18.275209426879883,,33.243562079443436,41.1755541290749,0.4893822558144305,18.25935344098712,,32.429453553611545,39.89858972223155,0.4821213698243748,18.25935344098712,,32.71558782926919,40.185253240113376,0.4821213698243748,400,,39606000,39777900,190180000
2015-07-31,18.187538146972656,,32.71857452392578,40.56746292114258,0.4828473627567291,18.280807929162012,,33.091790202905926,41.1494784550158,0.4867198017953465,18.187538146972656,,32.70364650421397,40.393725803322546,0.47994302626474716,18.280807929162012,,33.07686218319411,41.079985596143736,0.4864777905847255,400,,34922000,31201500,218340000
2015-08-03,18.00099754333496,,33.077857971191406,40.663021087646484,0.4910764992237091,18.075613008984014,,33.174893899070454,40.828069537504035,0.49156052179221726,18.00099754333496,,32.72653696261739,40.3502949184342,0.4804272237102501,18.075613008984014,,32.72653696261739,40.81069549324111,0.4867199498821226,1300,,31348000,24125900,397132000
2015-08-04,17.767824172973633,,32.90667724609375,41.29716110229492,0.49301257729530334,17.767824172973633,,33.24108086199318,41.44483551615335,0.4944647600332843,17.767824172973633,,32.8683624983995,40.550093725984446,0.4874459152691456,17.767824172973633,,33.05894913477002,40.61090122742737,0.48938217815450485,200,,26188000,33403900,260100000
2015-08-05,17.805131912231445,,33.50431823730469,41.331905364990234,0.4980953335762024,17.805131912231445,,33.833740747052644,42.05290994979511,0.5055982025414008,17.805131912231445,,33.12065067668282,41.29715727773795,0.497127173054617,17.805131912231445,,33.12910938142436,41.679376296233066,0.505114122280608,200,,36448000,26959700,234628000
2015-08-06,17.739843368530273,,33.34806442260742,40.497962951660156,0.4949488639831543,17.739843368530273,,33.57696958179637,41.4969488001464,0.5005155262770173,17.68388043801179,,32.879304865029276,40.2460476338871,0.4867198473069067,17.721189058357446,,33.53915218523821,41.444826675559085,0.49688506925747333,2700,,40660000,27368000,655676000
2015-08-07,17.83311653137207,,33.06143569946289,40.60221862792969,0.5561821460723877,17.83311653137207,,33.28088365628983,40.63696340700689,0.5656212188615439,17.83311653137207,,32.78674799709372,40.18524814139809,0.5295589486239435,17.83311653137207,,33.23012763167443,40.29817778624042,0.5435966387479708,100,,27544000,19163000,1405248000
2015-08-10,18.094268798828125,,32.999237060546875,41.114749908447266,0.5755443572998047,18.094268798828125,,33.42121941218479,41.253738994803534,0.5796588362462861,18.094268798828125,,32.85442918232779,40.68909396749053,0.5489211631922085,18.094268798828125,,33.19579566468501,40.78464958569069,0.5523096085341483,100,,34458000,23079900,662304000
2015-08-11,17.999134063720703,,34.350772857666016,40.3155517578125,0.5726399421691895,17.999134063720703,,35.03251491176456,40.77595238889572,0.5782066032480123,17.96369158237349,,34.053195748352614,39.87252517311588,0.5670732810903666,17.96369158237349,,34.81256578824021,40.67171142433661,0.5670732810903666,1200,,109880000,29237400,435008000
2015-08-12,17.786479949951172,,34.408992767333984,40.60221862792969,0.574092447757721,17.786479949951172,,34.63441268860277,40.741207685520045,0.5782069286613142,17.786479949951172,,33.86359994560989,39.70747346304127,0.5634431996717045,17.786479949951172,,34.55927144933116,40.12444063581234,0.5634431996717045,100,,58498000,30181400,384048000
2015-08-13,17.861095428466797,,34.162174224853516,40.59352493286133,0.5692519545555115,17.87695141652609,,34.53638460955242,40.91493646750132,0.5760287917034529,17.861095428466797,,33.94670503493811,40.38504302911219,0.5677997710449394,17.87695141652609,,34.296032855047635,40.88019169271654,0.574818619543248,400,,36354000,22627200,276884000
2015-08-14,17.898405075073242,,34.30449295043945,40.828067779541016,0.5697359442710876,17.926384767031056,,34.44830613091588,40.9149346833552,0.5731243334536096,17.898405075073242,,33.98253441971236,40.41110067646498,0.5653793944328377,17.926384767031056,,34.03926241714316,40.41978604134241,0.5687677836153596,500,,27598000,21473400,214652000
2015-08-17,17.987939834594727,,34.54036331176758,41.10605239868164,0.5661053657531738,17.987939834594727,,34.57171139122527,41.21898204264387,0.5687676627301459,17.851766565664605,,33.99049058701834,40.45454057497418,0.5590865198638876,17.851766565664605,,34.238306323789715,40.66302581661519,0.5687676627301459,300,,24680000,21099700,273880000
2015-08-18,17.786479949951172,,34.27264404296875,41.333404541015625,0.5609528422355652,17.897470087356037,,34.62246918934674,41.47331015462979,0.5682442497651768,17.786479949951172,,34.102953618926655,40.83499058403934,0.5565779629496246,17.823788575719,,34.38908790809751,40.95740757900012,0.5643554874933261,4300,,27710000,23574100,287084000
